sample_ID	PEL	CEU	YRI
IHG_88094_1	0.22637887147823238	0.6543218375172372	0.11929929100453046
IHG_88095_1	0.0733122631687131	0.8894126035696355	0.03727513326165142
IHG_88096_1	0.19629027381880648	0.6957336271491833	0.10797609903201028
IHG_88097_1	0.12453962778479787	0.7683140818833186	0.10714629033188348
IHG_88098_1	0.20512326549530005	0.7160063272429512	0.07887040726174871
IHG_88101_1	0.20004757432245945	0.6757299600424723	0.12422246563506817
IHG_88109_1	0.12680808554448986	0.8222367441253712	0.05095517033013896
IHG_88110_1	0.10546576964918228	0.7768713953934585	0.11766283495735924
IHG_88111_1	0.11706051074460976	0.814184915855901	0.0687545733994892
IHG_88112_1	0.17172594919289458	0.7664905285549806	0.061783522252124815
IHG_88112_1002	0.11739483423116372	0.8155658228235199	0.06703934294531637
IHG_88113_1	0.13757450181477912	0.7738860324653783	0.0885394657198426
IHG_88114_1	0.1730809206063655	0.7529901048764133	0.07392897451722127
IHG_88115_1	0.14718285043094956	0.7463136996887346	0.1065034498803158
IHG_88117_1	0.11163101216145231	0.4792248469318433	0.40914414090670437
IHG_88118_1	0.15600145497168444	0.765857172000079	0.0781413730282366
IHG_88120_1	0.1654645773878871	0.7359602522793933	0.0985751703327196
IHG_88123_1	0.17465382809424387	0.7020753862687886	0.12327078563696753
IHG_88125_1	0.2093292123759303	0.7173391695642014	0.07333161805986829
IHG_88127_1	0.09457109496683798	0.45574129942803715	0.4496876056051249
IHG_88128_1	0.10388628149831115	0.8366423315469629	0.059471386954725945
IHG_88129_1	0.16675251636165725	0.482172403305867	0.35107508033247575
IHG_88130_1	0.10761519482826985	0.8432026073877104	0.049182197784019804
IHG_88131_1	0.17670841430667103	0.7706967335008262	0.05259485219250271
IHG_88132_1	0.09179063581978739	0.8490385586851268	0.059170805495085854
IHG_88133_1	0.1232564630175127	0.7949460895313394	0.08179744745114793
IHG_88134_1	0.11495050502717491	0.5886199820670481	0.2964295129057769
IHG_88135_1	0.0772760158446881	0.8819204542360696	0.04080352991924236
IHG_88136_1	0.09114566633019264	0.840018598760074	0.0688357349097333
IHG_88137_1	0.18848980106913837	0.7226535710612894	0.0888566278695723
IHG_88139_1	0.19088561401263152	0.6894985134798429	0.1196158725075255
IHG_88141_1	0.09466980491172944	0.8345436806990058	0.0707865143892648
IHG_88142_1	0.0737621998717674	0.500047935613761	0.4261898645144716
IHG_88144_1	0.08360538783395413	0.8584158744172081	0.05797873774883777
IHG_88145_100	0.08482668146584656	0.8501017228562813	0.06507159567787216
IHG_88146_1	0.08460422925016958	0.8690530645308845	0.04634270621894589
IHG_88147_1	0.0673816664535478	0.33596839423693925	0.5966499393095129
IHG_88148_1	0.11448631022096963	0.7988098419363459	0.08670384784268448
IHG_88149_1	0.1422507080341766	0.6046472513022293	0.25310204066359404
IHG_88150_1	0.1606074029361886	0.6543691279679597	0.18502346909585174
IHG_88151_1	0.09469283723220412	0.8558555448988958	0.04945161786890003
IHG_88152_1	0.18334385164140446	0.6552762272000995	0.16137992115849603
IHG_88154_1	0.08873856303352563	0.8478380393030742	0.06342339766340012
IHG_88155_1	0.18954077165886515	0.7437398862629176	0.06671934207821724
IHG_88156_1	0.18176946027853752	0.754082559449516	0.06414798027194654
